0.000000	58.140453	1.000000
0.000060	180.000000	1.000000
0.000242	180.000000	1.000000
0.000550	180.000000	1.000000
0.000984	180.000000	1.000000
0.001547	180.000000	1.000000
0.002241	180.000000	1.000000
0.003067	180.000000	1.000000
0.004024	180.000000	1.000000
0.005115	180.000000	1.000000
0.006337	180.000000	1.000000
0.007690	180.000000	1.000000
0.009174	180.000000	1.000000
0.010786	180.000000	1.000000
0.012524	180.000000	1.000000
0.014385	180.000000	1.000000
0.016367	180.000000	1.000000
0.018465	180.000000	1.000000
0.020675	180.000000	1.000000
0.022992	180.000000	1.000000
0.025412	180.000000	1.000000
0.027929	180.000000	1.000000
0.030536	180.000000	1.000000
0.033227	180.000000	1.000000
0.035994	180.000000	1.000000
0.038830	180.000000	1.000000
0.041727	180.000000	1.000000
0.044677	180.000000	1.000000
0.047670	180.000000	1.000000
0.050698	180.000000	1.000000
0.053749	180.000000	1.000000
0.056815	180.000000	1.000000
0.059884	180.000000	1.000000
0.062947	180.000000	1.000000
0.065990	180.000000	1.000000
0.069004	180.000000	1.000000
0.071976	180.000000	1.000000
0.074893	180.000000	1.000000
0.077745	180.000000	1.000000
0.080517	180.000000	1.000000
0.083198	180.000000	1.000000
0.085773	180.000000	1.000000
0.088231	180.000000	1.000000
0.090558	180.000000	1.000000
0.092740	180.000000	1.000000
0.094764	180.000000	1.000000
0.096617	180.000000	1.000000
0.098284	180.000000	1.000000
0.099754	180.000000	1.000000
0.101011	180.000000	1.000000
0.102043	180.000000	1.000000
0.102837	180.000000	1.000000
0.103379	180.000000	1.000000
0.103657	180.000000	1.000000
0.103657	180.000000	1.000000
0.103368	180.000000	1.000000
0.102777	180.000000	1.000000
0.101872	180.000000	1.000000
0.100642	180.000000	1.000000
0.099074	180.000000	1.000000
0.097159	180.000000	1.000000
0.094885	180.000000	1.000000
0.092244	180.000000	1.000000
0.089224	180.000000	1.000000
0.085817	180.000000	1.000000
0.082015	180.000000	1.000000
0.077808	180.000000	1.000000
0.073191	180.000000	1.000000
0.068155	180.000000	1.000000
0.062695	180.000000	1.000000
0.056805	180.000000	1.000000
0.050479	180.000000	1.000000
0.043714	180.000000	1.000000
0.036505	180.000000	1.000000
0.028850	180.000000	1.000000
0.020747	180.000000	1.000000
0.012193	180.000000	1.000000
0.003189	180.000000	1.000000
0.006267	-0.000000	1.000000
0.016173	-0.000000	1.000000
