#AdjRefG: Iteration 14 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   1.298687E+02   -2.472722E+02    5.849753E+01   -1.402012E+01   1.298687E+02   -2.472722E+02    5.849753E+01   -1.402012E+01 
   1.249554E+02   -2.301892E+02    5.778305E+01    1.972275E+00   1.249554E+02   -2.301892E+02    5.778305E+01    1.972275E+00 
   1.233516E+02   -2.102412E+02    6.152030E+01    1.585903E+01   1.233516E+02   -2.102412E+02    6.152030E+01    1.585903E+01 
   1.241962E+02   -1.884137E+02    6.678483E+01    2.564455E+01   1.241962E+02   -1.884137E+02    6.678483E+01    2.564455E+01 
   1.252386E+02   -1.660275E+02    6.931305E+01    3.037691E+01   1.252386E+02   -1.660275E+02    6.931305E+01    3.037691E+01 
   1.237824E+02   -1.449661E+02    6.512104E+01    3.029849E+01   1.237824E+02   -1.449661E+02    6.512104E+01    3.029849E+01 
   1.176618E+02   -1.276233E+02    5.197766E+01    2.652883E+01   1.176618E+02   -1.276233E+02    5.197766E+01    2.652883E+01 
   1.059127E+02   -1.164294E+02    3.021933E+01    2.047111E+01   1.059127E+02   -1.164294E+02    3.021933E+01    2.047111E+01 
   8.895314E+01   -1.130256E+02    2.675650E+00    1.324072E+01   8.895314E+01   -1.130256E+02    2.675650E+00    1.324072E+01 
   6.828289E+01   -1.173819E+02   -2.617922E+01    5.366524E+00   6.828289E+01   -1.173819E+02   -2.617922E+01    5.366524E+00 
   4.587055E+01   -1.272742E+02   -5.147134E+01   -3.150982E+00   4.587055E+01   -1.272742E+02   -5.147134E+01   -3.150982E+00 
   2.347448E+01   -1.384769E+02   -6.910695E+01   -1.252565E+01   2.347448E+01   -1.384769E+02   -6.910695E+01   -1.252565E+01 
   2.130897E+00   -1.457816E+02   -7.653456E+01   -2.282398E+01   2.130897E+00   -1.457816E+02   -7.653456E+01   -2.282398E+01 
  -1.803706E+01   -1.446159E+02   -7.296237E+01   -3.374325E+01  -1.803706E+01   -1.446159E+02   -7.296237E+01   -3.374325E+01 
  -3.764550E+01   -1.327417E+02   -5.913424E+01   -4.459534E+01  -3.764550E+01   -1.327417E+02   -5.913424E+01   -4.459534E+01 
  -5.757399E+01   -1.113981E+02   -3.690163E+01   -5.442066E+01  -5.757399E+01   -1.113981E+02   -3.690163E+01   -5.442066E+01 
  -7.833274E+01   -8.538968E+01   -8.824390E+00   -6.208412E+01  -7.833274E+01   -8.538968E+01   -8.824390E+00   -6.208412E+01 
  -9.946401E+01   -6.196845E+01    2.208179E+01   -6.624511E+01  -9.946401E+01   -6.196845E+01    2.208179E+01   -6.624511E+01 
  -1.191755E+02   -4.879265E+01    5.248317E+01   -6.522232E+01  -1.191755E+02   -4.879265E+01    5.248317E+01   -6.522232E+01 
  -1.343642E+02   -5.160370E+01    7.888368E+01   -5.690956E+01  -1.343642E+02   -5.160370E+01    7.888368E+01   -5.690956E+01 
  -1.411052E+02   -7.239187E+01    9.793265E+01   -3.895014E+01  -1.411052E+02   -7.239187E+01    9.793265E+01   -3.895014E+01 
  -1.355550E+02   -1.086724E+02    1.069247E+02   -9.294921E+00  -1.355550E+02   -1.086724E+02    1.069247E+02   -9.294921E+00 
  -1.150883E+02   -1.541143E+02    1.043952E+02    3.292275E+01  -1.150883E+02   -1.541143E+02    1.043952E+02    3.292275E+01 
  -7.937087E+01   -2.002992E+02    9.060644E+01    8.647385E+01  -7.937087E+01   -2.002992E+02    9.060644E+01    8.647385E+01 
  -3.103735E+01   -2.390090E+02    6.769770E+01    1.474792E+02  -3.103735E+01   -2.390090E+02    6.769770E+01    1.474792E+02 
   2.430320E+01   -2.642920E+02    3.935710E+01    2.095582E+02   2.430320E+01   -2.642920E+02    3.935710E+01    2.095582E+02 
   7.885243E+01   -2.736802E+02    1.002939E+01    2.647994E+02   7.885243E+01   -2.736802E+02    1.002939E+01    2.647994E+02 
   1.240969E+02   -2.682711E+02   -1.615103E+01    3.053616E+02   1.240969E+02   -2.682711E+02   -1.615103E+01    3.053616E+02 
   1.526516E+02   -2.517998E+02   -3.639407E+01    3.252427E+02   1.526516E+02   -2.517998E+02   -3.639407E+01    3.252427E+02 
   1.600102E+02   -2.291617E+02   -4.992897E+01    3.216533E+02   1.600102E+02   -2.291617E+02   -4.992897E+01    3.216533E+02 
   1.457216E+02   -2.049687E+02   -5.808925E+01    2.955481E+02   1.457216E+02   -2.049687E+02   -5.808925E+01    2.955481E+02 
   1.136435E+02   -1.826147E+02   -6.375456E+01    2.511637E+02   1.136435E+02   -1.826147E+02   -6.375456E+01    2.511637E+02 
   7.115832E+01   -1.640491E+02   -7.030138E+01    1.947641E+02   7.115832E+01   -1.640491E+02   -7.030138E+01    1.947641E+02 
   2.752104E+01   -1.501362E+02   -8.037932E+01    1.330664E+02   2.752104E+01   -1.501362E+02   -8.037932E+01    1.330664E+02 
  -8.255474E+00   -1.412539E+02   -9.490106E+01    7.189121E+01  -8.255474E+00   -1.412539E+02   -9.490106E+01    7.189121E+01 
  -2.944508E+01   -1.377426E+02   -1.125854E+02    1.543930E+01  -2.944508E+01   -1.377426E+02   -1.125854E+02    1.543930E+01 
  -3.307224E+01   -1.399555E+02   -1.302358E+02   -3.369623E+01  -3.307224E+01   -1.399555E+02   -1.302358E+02   -3.369623E+01 
  -2.044520E+01   -1.479076E+02   -1.437128E+02   -7.398528E+01  -2.044520E+01   -1.479076E+02   -1.437128E+02   -7.398528E+01 
   3.342885E+00   -1.607523E+02   -1.493381E+02   -1.042857E+02   3.342885E+00   -1.607523E+02   -1.493381E+02   -1.042857E+02 
   3.078109E+01   -1.764222E+02   -1.453118E+02   -1.234450E+02   3.078109E+01   -1.764222E+02   -1.453118E+02   -1.234450E+02 
   5.380386E+01   -1.917026E+02   -1.326926E+02   -1.304077E+02   5.380386E+01   -1.917026E+02   -1.326926E+02   -1.304077E+02 
   6.567771E+01   -2.028024E+02   -1.155945E+02   -1.247769E+02   6.567771E+01   -2.028024E+02   -1.155945E+02   -1.247769E+02 
   6.246620E+01   -2.062401E+02   -1.004701E+02   -1.075335E+02   6.246620E+01   -2.062401E+02   -1.004701E+02   -1.075335E+02 
   4.376401E+01   -1.996977E+02   -9.462354E+01   -8.150212E+01   4.376401E+01   -1.996977E+02   -9.462354E+01   -8.150212E+01 
   1.259276E+01   -1.824899E+02   -1.043309E+02   -5.123408E+01   1.259276E+01   -1.824899E+02   -1.043309E+02   -5.123408E+01 
  -2.544122E+01   -1.554601E+02   -1.330867E+02   -2.220921E+01  -2.544122E+01   -1.554601E+02   -1.330867E+02   -2.220921E+01 
  -6.346575E+01   -1.203792E+02   -1.804726E+02    4.537441E-01  -6.346575E+01   -1.203792E+02   -1.804726E+02    4.537441E-01 
  -9.479812E+01   -7.915678E+01   -2.419800E+02    1.336264E+01  -9.479812E+01   -7.915678E+01   -2.419800E+02    1.336264E+01 
  -1.142099E+02   -3.327142E+01   -3.098476E+02    1.581131E+01  -1.142099E+02   -3.327142E+01   -3.098476E+02    1.581131E+01 
  -1.187621E+02    1.627377E+01   -3.746866E+02    9.968752E+00  -1.187621E+02    1.627377E+01   -3.746866E+02    9.968752E+00 
  -1.081009E+02    6.842222E+01   -4.274482E+02    1.934605E-01  -1.081009E+02    6.842222E+01   -4.274482E+02    1.934605E-01 
  -8.423562E+01    1.212197E+02   -4.612067E+02   -8.329871E+00  -8.423562E+01    1.212197E+02   -4.612067E+02   -8.329871E+00 
  -5.092358E+01    1.711216E+02   -4.723064E+02   -1.120168E+01  -5.092358E+01    1.711216E+02   -4.723064E+02   -1.120168E+01 
  -1.283886E+01    2.129236E+02   -4.606282E+02   -6.156040E+00  -1.283886E+01    2.129236E+02   -4.606282E+02   -6.156040E+00 
   2.528645E+01    2.405676E+02   -4.289970E+02    6.270046E+00   2.528645E+01    2.405676E+02   -4.289970E+02    6.270046E+00 
   5.938965E+01    2.487065E+02   -3.819938E+02    2.293299E+01   5.938965E+01    2.487065E+02   -3.819938E+02    2.293299E+01 
   8.656175E+01    2.345487E+02   -3.245801E+02    3.905015E+01   8.656175E+01    2.345487E+02   -3.245801E+02    3.905015E+01 
   1.052332E+02    1.993020E+02   -2.609504E+02    4.960942E+01   1.052332E+02    1.993020E+02   -2.609504E+02    4.960942E+01 
   1.150632E+02    1.485966E+02   -1.939130E+02    5.077670E+01   1.150632E+02    1.485966E+02   -1.939130E+02    5.077670E+01 
   1.165914E+02    9.158359E+01   -1.248950E+02    4.089027E+01   1.165914E+02    9.158359E+01   -1.248950E+02    4.089027E+01 
   1.107596E+02    3.886350E+01   -5.446566E+01    2.078847E+01   1.107596E+02    3.886350E+01   -5.446566E+01    2.078847E+01 
   9.844452E+01   -1.687546E-01    1.688781E+01   -6.561472E+00   9.844452E+01   -1.687546E-01    1.688781E+01   -6.561472E+00 
   8.014599E+01   -1.974637E+01    8.804590E+01   -3.695673E+01   8.014599E+01   -1.974637E+01    8.804590E+01   -3.695673E+01 
   5.593450E+01   -1.915722E+01    1.568669E+02   -6.606310E+01   5.593450E+01   -1.915722E+01    1.568669E+02   -6.606310E+01 
   2.568405E+01   -2.734232E+00    2.202509E+02   -9.039354E+01   2.568405E+01   -2.734232E+00    2.202509E+02   -9.039354E+01 
  -1.048759E+01    2.156166E+01    2.746272E+02   -1.079028E+02  -1.048759E+01    2.156166E+01    2.746272E+02   -1.079028E+02 
  -5.174055E+01    4.449324E+01    3.166967E+02   -1.180885E+02  -5.174055E+01    4.449324E+01    3.166967E+02   -1.180885E+02 
  -9.620806E+01    5.809590E+01    3.441941E+02   -1.216530E+02  -9.620806E+01    5.809590E+01    3.441941E+02   -1.216530E+02 
  -1.410413E+02    5.768057E+01    3.564409E+02   -1.199116E+02  -1.410413E+02    5.768057E+01    3.564409E+02   -1.199116E+02 
  -1.828679E+02    4.278108E+01    3.545403E+02   -1.141902E+02  -1.828679E+02    4.278108E+01    3.545403E+02   -1.141902E+02 
  -2.185706E+02    1.690571E+01    3.411727E+02   -1.054286E+02  -2.185706E+02    1.690571E+01    3.411727E+02   -1.054286E+02 
  -2.461478E+02   -1.368159E+01    3.200617E+02   -9.410801E+01  -2.461478E+02   -1.368159E+01    3.200617E+02   -9.410801E+01 
  -2.653457E+02   -4.168377E+01    2.952548E+02   -8.048927E+01  -2.653457E+02   -4.168377E+01    2.952548E+02   -8.048927E+01 
  -2.777951E+02   -6.047315E+01    2.703887E+02   -6.502060E+01  -2.777951E+02   -6.047315E+01    2.703887E+02   -6.502060E+01 
  -2.865362E+02   -6.536150E+01    2.480974E+02   -4.870377E+01  -2.865362E+02   -6.536150E+01    2.480974E+02   -4.870377E+01 
  -2.950284E+02   -5.423654E+01    2.296703E+02   -3.321219E+01  -2.950284E+02   -5.423654E+01    2.296703E+02   -3.321219E+01 
  -3.059445E+02   -2.758111E+01    2.150080E+02   -2.064186E+01  -3.059445E+02   -2.758111E+01    2.150080E+02   -2.064186E+01 
  -3.201497E+02    1.195648E+01    2.028682E+02   -1.291753E+01  -3.201497E+02    1.195648E+01    2.028682E+02   -1.291753E+01 
  -3.362308E+02    6.021971E+01    1.913348E+02   -1.102584E+01  -3.362308E+02    6.021971E+01    1.913348E+02   -1.102584E+01 
  -3.507681E+02    1.122418E+02    1.784114E+02   -1.434886E+01  -3.507681E+02    1.122418E+02    1.784114E+02   -1.434886E+01 
  -3.592895E+02    1.628778E+02    1.626077E+02   -2.038287E+01  -3.592895E+02    1.628778E+02    1.626077E+02   -2.038287E+01 
  -3.576063E+02    2.073421E+02    1.433865E+02   -2.503335E+01  -3.576063E+02    2.073421E+02    1.433865E+02   -2.503335E+01 
  -3.430940E+02    2.416694E+02    1.213600E+02   -2.349931E+01  -3.430940E+02    2.416694E+02    1.213600E+02   -2.349931E+01 
  -3.154923E+02    2.631113E+02    9.817539E+01   -1.155446E+01  -3.154923E+02    2.631113E+02    9.817539E+01   -1.155446E+01 
  -2.769648E+02    2.704520E+02    7.610786E+01    1.313071E+01  -2.769648E+02    2.704520E+02    7.610786E+01    1.313071E+01 
  -2.314098E+02    2.641820E+02    5.745938E+01    5.003933E+01  -2.314098E+02    2.641820E+02    5.745938E+01    5.003933E+01 
  -1.832699E+02    2.464540E+02    4.392327E+01    9.556657E+01  -1.832699E+02    2.464540E+02    4.392327E+01    9.556657E+01 
  -1.362458E+02    2.207572E+02    3.609292E+01    1.436240E+02  -1.362458E+02    2.207572E+02    3.609292E+01    1.436240E+02 
  -9.234508E+01    1.913118E+02    3.325447E+01    1.869697E+02  -9.234508E+01    1.913118E+02    3.325447E+01    1.869697E+02 
  -5.156743E+01    1.622648E+02    3.351968E+01    2.189119E+02  -5.156743E+01    1.622648E+02    3.351968E+01    2.189119E+02 
  -1.230872E+01    1.368580E+02    3.425252E+01    2.349033E+02  -1.230872E+01    1.368580E+02    3.425252E+01    2.349033E+02 
   2.767292E+01    1.167882E+02    3.265869E+01    2.335676E+02   2.767292E+01    1.167882E+02    3.265869E+01    2.335676E+02 
   7.006359E+01    1.019665E+02    2.637117E+01    2.168697E+02   7.006359E+01    1.019665E+02    2.637117E+01    2.168697E+02 
   1.149706E+02    9.079859E+01    1.388752E+01    1.893995E+02   1.149706E+02    9.079859E+01    1.388752E+01    1.893995E+02 
   1.604050E+02    8.095052E+01   -5.217986E+00    1.570129E+02   1.604050E+02    8.095052E+01   -5.217986E+00    1.570129E+02 
   2.024431E+02    7.039493E+01   -3.030391E+01    1.252557E+02   2.024431E+02    7.039493E+01   -3.030391E+01    1.252557E+02 
   2.360359E+02    5.839743E+01   -5.983055E+01    9.804559E+01   2.360359E+02    5.839743E+01   -5.983055E+01    9.804559E+01 
   2.562495E+02    4.607187E+01   -9.161000E+01    7.697932E+01   2.562495E+02    4.607187E+01   -9.161000E+01    7.697932E+01 
   2.595993E+02    3.623728E+01   -1.230825E+02    6.141767E+01   2.595993E+02    3.623728E+01   -1.230825E+02    6.141767E+01 
   2.451183E+02    3.253431E+01   -1.516051E+02    4.924537E+01   2.451183E+02    3.253431E+01   -1.516051E+02    4.924537E+01 
   2.148727E+02    3.803734E+01   -1.747635E+02    3.799850E+01   2.148727E+02    3.803734E+01   -1.747635E+02    3.799850E+01 
   1.737774E+02    5.382798E+01   -1.907099E+02    2.595757E+01   1.737774E+02    5.382798E+01   -1.907099E+02    2.595757E+01 
   1.287426E+02    7.807591E+01   -1.984856E+02    1.284651E+01   1.287426E+02    7.807591E+01   -1.984856E+02    1.284651E+01 
   8.735062E+01    1.060502E+02   -1.982407E+02   -6.536162E-02   8.735062E+01    1.060502E+02   -1.982407E+02   -6.536162E-02 
   5.637505E+01    1.311807E+02   -1.912401E+02   -1.044868E+01   5.637505E+01    1.311807E+02   -1.912401E+02   -1.044868E+01 
   4.049949E+01    1.469023E+02   -1.795865E+02   -1.578063E+01   4.049949E+01    1.469023E+02   -1.795865E+02   -1.578063E+01 
   4.153925E+01    1.486924E+02   -1.656814E+02   -1.427140E+01   4.153925E+01    1.486924E+02   -1.656814E+02   -1.427140E+01 
   5.834561E+01    1.355870E+02   -1.515627E+02   -5.528533E+00   5.834561E+01    1.355870E+02   -1.515627E+02   -5.528533E+00 
   8.739650E+01    1.105976E+02   -1.383459E+02    9.254960E+00   8.739650E+01    1.105976E+02   -1.383459E+02    9.254960E+00 
   1.239009E+02    7.982306E+01   -1.260033E+02    2.762790E+01   1.239009E+02    7.982306E+01   -1.260033E+02    2.762790E+01 
   1.631125E+02    5.051735E+01   -1.136255E+02    4.658435E+01   1.631125E+02    5.051735E+01   -1.136255E+02    4.658435E+01 
   2.015003E+02    2.877069E+01   -1.001359E+02    6.338349E+01   2.015003E+02    2.877069E+01   -1.001359E+02    6.338349E+01 
   2.374715E+02    1.761771E+01   -8.524346E+01    7.620435E+01   2.374715E+02    1.761771E+01   -8.524346E+01    7.620435E+01 
   2.714792E+02    1.624666E+01   -7.028612E+01    8.443308E+01   2.714792E+02    1.624666E+01   -7.028612E+01    8.443308E+01 
   3.055232E+02    2.058491E+01   -5.860620E+01    8.852942E+01   3.055232E+02    2.058491E+01   -5.860620E+01    8.852942E+01 
   3.422238E+02    2.503256E+01   -5.522268E+01    8.957900E+01   3.422238E+02    2.503256E+01   -5.522268E+01    8.957900E+01 
   3.837619E+02    2.469770E+01   -6.579000E+01    8.874851E+01   3.837619E+02    2.469770E+01   -6.579000E+01    8.874851E+01 
   4.309987E+02    1.731199E+01   -9.508179E+01    8.688035E+01   4.309987E+02    1.731199E+01   -9.508179E+01    8.688035E+01 
   4.830164E+02    4.136508E+00   -1.454218E+02    8.438637E+01   4.830164E+02    4.136508E+00   -1.454218E+02    8.438637E+01 
   5.371869E+02   -1.045079E+01   -2.155367E+02    8.145946E+01   5.371869E+02   -1.045079E+01   -2.155367E+02    8.145946E+01 
   5.897168E+02   -2.051376E+01   -3.002051E+02    7.847538E+01   5.897168E+02   -2.051376E+01   -3.002051E+02    7.847538E+01 
   6.364856E+02   -2.069104E+01   -3.908616E+02    7.636602E+01   6.364856E+02   -2.069104E+01   -3.908616E+02    7.636602E+01 
   6.739312E+02   -8.154898E+00   -4.770458E+02    7.674826E+01   6.739312E+02   -8.154898E+00   -4.770458E+02    7.674826E+01 
