#AdjRefG: Iteration 14 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   1.806548E+02    3.439518E+01    1.479981E+02    4.963801E+01   1.806548E+02    3.439518E+01    1.479981E+02    4.963801E+01 
   2.094634E+02    1.875454E+01    1.352173E+02    4.020767E+01   2.094634E+02    1.875454E+01    1.352173E+02    4.020767E+01 
   2.409010E+02    1.014156E+01    1.157879E+02    3.212857E+01   2.409010E+02    1.014156E+01    1.157879E+02    3.212857E+01 
   2.743739E+02    9.090424E+00    9.450045E+01    2.635819E+01   2.743739E+02    9.090424E+00    9.450045E+01    2.635819E+01 
   3.084547E+02    1.531001E+01    7.627155E+01    2.342878E+01   3.084547E+02    1.531001E+01    7.627155E+01    2.342878E+01 
   3.408765E+02    2.779505E+01    6.501410E+01    2.364695E+01   3.408765E+02    2.779505E+01    6.501410E+01    2.364695E+01 
   3.687857E+02    4.489335E+01    6.271075E+01    2.730165E+01   3.687857E+02    4.489335E+01    6.271075E+01    2.730165E+01 
   3.892537E+02    6.434316E+01    6.897781E+01    3.472657E+01   3.892537E+02    6.434316E+01    6.897781E+01    3.472657E+01 
   3.999825E+02    8.334213E+01    8.129072E+01    4.612439E+01   3.999825E+02    8.334213E+01    8.129072E+01    4.612439E+01 
   4.000622E+02    9.873067E+01    9.584129E+01    6.118217E+01   4.000622E+02    9.873067E+01    9.584129E+01    6.118217E+01 
   3.905645E+02    1.073539E+02    1.087781E+02    7.863703E+01   3.905645E+02    1.073539E+02    1.087781E+02    7.863703E+01 
   3.747316E+02    1.066040E+02    1.174275E+02    9.603135E+01   3.747316E+02    1.066040E+02    1.174275E+02    9.603135E+01 
   3.575778E+02    9.505895E+01    1.210726E+02    1.098774E+02   3.575778E+02    9.505895E+01    1.210726E+02    1.098774E+02 
   3.448647E+02    7.305365E+01    1.210043E+02    1.163244E+02   3.448647E+02    7.305365E+01    1.210043E+02    1.163244E+02 
   3.416205E+02    4.298448E+01    1.198132E+02    1.122244E+02   3.416205E+02    4.298448E+01    1.198132E+02    1.122244E+02 
   3.505713E+02    9.180606E+00    1.201723E+02    9.629657E+01   3.505713E+02    9.180606E+00    1.201723E+02    9.629657E+01 
   3.709686E+02   -2.272071E+01    1.235641E+02    6.998332E+01   3.709686E+02   -2.272071E+01    1.235641E+02    6.998332E+01 
   3.982575E+02   -4.681127E+01    1.294377E+02    3.762009E+01   3.982575E+02   -4.681127E+01    1.294377E+02    3.762009E+01 
   4.248238E+02   -5.813763E+01    1.351348E+02    5.725637E+00   4.248238E+02   -5.813763E+01    1.351348E+02    5.725637E+00 
   4.417396E+02   -5.380760E+01    1.366289E+02   -1.850252E+01   4.417396E+02   -5.380760E+01    1.366289E+02   -1.850252E+01 
   4.410840E+02   -3.367962E+01    1.298124E+02   -2.911855E+01   4.410840E+02   -3.367962E+01    1.298124E+02   -2.911855E+01 
   4.181874E+02   -4.410631E-01    1.118463E+02   -2.322914E+01   4.181874E+02   -4.410631E-01    1.118463E+02   -2.322914E+01 
   3.731124E+02    4.095082E+01    8.206360E+01   -2.095175E+00   3.731124E+02    4.095082E+01    8.206360E+01   -2.095175E+00 
   3.108833E+02    8.431778E+01    4.209237E+01    2.886245E+01   3.108833E+02    8.431778E+01    4.209237E+01    2.886245E+01 
   2.403471E+02    1.235275E+02   -4.818419E+00    6.123617E+01   2.403471E+02    1.235275E+02   -4.818419E+00    6.123617E+01 
   1.719756E+02    1.536697E+02   -5.496660E+01    8.571250E+01   1.719756E+02    1.536697E+02   -5.496660E+01    8.571250E+01 
   1.152509E+02    1.718871E+02   -1.053542E+02    9.450488E+01   1.152509E+02    1.718871E+02   -1.053542E+02    9.450488E+01 
   7.640260E+01    1.777185E+02   -1.543423E+02    8.346201E+01   7.640260E+01    1.777185E+02   -1.543423E+02    8.346201E+01 
   5.713535E+01    1.729468E+02   -2.015335E+02    5.325634E+01   5.713535E+01    1.729468E+02   -2.015335E+02    5.325634E+01 
   5.465507E+01    1.610410E+02   -2.469518E+02    9.314749E+00   5.465507E+01    1.610410E+02   -2.469518E+02    9.314749E+00 
   6.288073E+01    1.463443E+02   -2.899146E+02   -3.949100E+01   6.288073E+01    1.463443E+02   -2.899146E+02   -3.949100E+01 
   7.437457E+01    1.331631E+02   -3.281507E+02   -8.303091E+01   7.437457E+01    1.331631E+02   -3.281507E+02   -8.303091E+01 
   8.234910E+01    1.249048E+02   -3.576528E+02   -1.123824E+02   8.234910E+01    1.249048E+02   -3.576528E+02   -1.123824E+02 
   8.216417E+01    1.233895E+02   -3.734657E+02   -1.219172E+02   8.216417E+01    1.233895E+02   -3.734657E+02   -1.219172E+02 
   7.197429E+01    1.284552E+02   -3.712273E+02   -1.104788E+02   7.197429E+01    1.284552E+02   -3.712273E+02   -1.104788E+02 
   5.251527E+01    1.379509E+02   -3.489389E+02   -8.138961E+01   5.251527E+01    1.379509E+02   -3.489389E+02   -8.138961E+01 
   2.630300E+01    1.481738E+02   -3.082927E+02   -4.135458E+01   2.630300E+01    1.481738E+02   -3.082927E+02   -4.135458E+01 
  -3.346590E+00    1.547168E+02   -2.549889E+02    1.373701E+00  -3.346590E+00    1.547168E+02   -2.549889E+02    1.373701E+00 
  -3.311107E+01    1.535782E+02   -1.978042E+02    3.903189E+01  -3.311107E+01    1.535782E+02   -1.978042E+02    3.903189E+01 
  -6.008510E+01    1.422736E+02   -1.466056E+02    6.602959E+01  -6.008510E+01    1.422736E+02   -1.466056E+02    6.602959E+01 
  -8.187429E+01    1.206311E+02   -1.098822E+02    7.986831E+01  -8.187429E+01    1.206311E+02   -1.098822E+02    7.986831E+01 
  -9.655953E+01    9.099601E+01   -9.255151E+01    8.113359E+01  -9.655953E+01    9.099601E+01   -9.255151E+01    8.113359E+01 
